round,method,scenario,path_chosen,rtt_ms,status,reason,timestamp
3,lstm_predictor,path2_high_rtt_low_loss,1,24.82,success,path2_predicted_degraded,2026-04-30T08:16:18.446285
4,lstm_predictor,path2_high_rtt_low_loss,1,19.41,success,path2_predicted_degraded,2026-04-30T08:16:18.855240
5,lstm_predictor,path2_high_rtt_low_loss,1,16.75,success,path2_predicted_degraded,2026-04-30T08:16:19.233301
6,lstm_predictor,path2_high_rtt_low_loss,1,24.92,success,path2_predicted_degraded,2026-04-30T08:16:19.663954
7,lstm_predictor,path2_high_rtt_low_loss,1,21.18,success,path2_predicted_degraded,2026-04-30T08:16:20.049025
8,lstm_predictor,path2_high_rtt_low_loss,1,15.57,success,path2_predicted_degraded,2026-04-30T08:16:20.440560
9,lstm_predictor,path2_high_rtt_low_loss,1,18.51,success,path2_predicted_degraded,2026-04-30T08:16:20.647539
10,lstm_predictor,path2_high_rtt_low_loss,1,23.58,success,path2_predicted_degraded,2026-04-30T08:16:21.069112
11,lstm_predictor,path2_high_rtt_low_loss,1,24.02,success,path2_predicted_degraded,2026-04-30T08:16:21.421075
12,lstm_predictor,path2_high_rtt_low_loss,1,16.6,success,path2_predicted_degraded,2026-04-30T08:16:21.805460
13,lstm_predictor,path2_high_rtt_low_loss,1,15.47,success,path2_predicted_degraded,2026-04-30T08:16:22.217624
14,lstm_predictor,path2_high_rtt_low_loss,1,23.08,success,path2_predicted_degraded,2026-04-30T08:16:22.633266
15,lstm_predictor,path2_high_rtt_low_loss,1,20.98,success,path2_predicted_degraded,2026-04-30T08:16:22.990402
16,lstm_predictor,path2_high_rtt_low_loss,1,19.52,success,path2_predicted_degraded,2026-04-30T08:16:23.380159
17,lstm_predictor,path2_high_rtt_low_loss,1,17.31,success,path2_predicted_degraded,2026-04-30T08:16:23.771555
18,lstm_predictor,path2_high_rtt_low_loss,1,16.63,success,path2_predicted_degraded,2026-04-30T08:16:24.181515
19,lstm_predictor,path2_high_rtt_low_loss,1,22.72,success,path2_predicted_degraded,2026-04-30T08:16:24.553694
20,lstm_predictor,path2_high_rtt_low_loss,1,23.24,success,path2_predicted_degraded,2026-04-30T08:16:24.961225
21,lstm_predictor,path2_high_rtt_low_loss,1,19.14,success,path2_predicted_degraded,2026-04-30T08:16:25.331993
22,lstm_predictor,path2_high_rtt_low_loss,1,23.23,success,path2_predicted_degraded,2026-04-30T08:16:25.738047
23,lstm_predictor,path2_high_rtt_low_loss,1,23.04,success,path2_predicted_degraded,2026-04-30T08:16:26.130252
24,lstm_predictor,path2_high_rtt_low_loss,1,16.18,success,path2_predicted_degraded,2026-04-30T08:16:26.522382
25,lstm_predictor,path2_high_rtt_low_loss,1,18.5,success,path2_predicted_degraded,2026-04-30T08:16:26.897369
26,lstm_predictor,path2_high_rtt_low_loss,1,22.5,success,path2_predicted_degraded,2026-04-30T08:16:27.302889
27,lstm_predictor,path2_high_rtt_low_loss,1,22.67,success,path2_predicted_degraded,2026-04-30T08:16:27.670858
28,lstm_predictor,path2_high_rtt_low_loss,1,18.26,success,path2_predicted_degraded,2026-04-30T08:16:28.048219
29,lstm_predictor,path2_high_rtt_low_loss,1,17.81,success,path2_predicted_degraded,2026-04-30T08:16:28.421277
30,lstm_predictor,path2_high_rtt_low_loss,1,22.61,success,path2_predicted_degraded,2026-04-30T08:16:28.844678
31,lstm_predictor,path2_high_rtt_low_loss,1,19.86,success,path2_predicted_degraded,2026-04-30T08:16:29.252255
32,lstm_predictor,path2_high_rtt_low_loss,1,24.05,success,path2_predicted_degraded,2026-04-30T08:16:29.633259
33,lstm_predictor,path2_high_rtt_low_loss,1,18.12,success,path2_predicted_degraded,2026-04-30T08:16:30.016439
34,lstm_predictor,path2_high_rtt_low_loss,1,18.17,success,path2_predicted_degraded,2026-04-30T08:16:30.422127
35,lstm_predictor,path2_high_rtt_low_loss,1,17.91,success,path2_predicted_degraded,2026-04-30T08:16:30.811497
36,lstm_predictor,path2_high_rtt_low_loss,1,23.29,success,path2_predicted_degraded,2026-04-30T08:16:31.230698
37,lstm_predictor,path2_high_rtt_low_loss,1,19.83,success,path2_predicted_degraded,2026-04-30T08:16:31.600593
38,lstm_predictor,path2_high_rtt_low_loss,1,21.53,success,path2_predicted_degraded,2026-04-30T08:16:31.984059
39,lstm_predictor,path2_high_rtt_low_loss,1,16.12,success,path2_predicted_degraded,2026-04-30T08:16:35.089324
40,lstm_predictor,path2_high_rtt_low_loss,1,16.47,success,path2_predicted_degraded,2026-04-30T08:16:35.456923
41,lstm_predictor,path2_high_rtt_low_loss,1,15.96,success,path2_predicted_degraded,2026-04-30T08:16:35.837657
42,lstm_predictor,path2_high_rtt_low_loss,1,19.15,success,path2_predicted_degraded,2026-04-30T08:16:36.218841
43,lstm_predictor,path2_high_rtt_low_loss,1,19.89,success,path2_predicted_degraded,2026-04-30T08:16:36.606870
44,lstm_predictor,path2_high_rtt_low_loss,1,22.01,success,path2_predicted_degraded,2026-04-30T08:16:36.965070
45,lstm_predictor,path2_high_rtt_low_loss,1,23.59,success,path2_predicted_degraded,2026-04-30T08:16:37.392462
46,lstm_predictor,path2_high_rtt_low_loss,1,22.12,success,path2_predicted_degraded,2026-04-30T08:16:37.778242
47,lstm_predictor,path2_high_rtt_low_loss,1,15.42,success,path2_predicted_degraded,2026-04-30T08:16:38.148225
48,lstm_predictor,path2_high_rtt_low_loss,1,16.47,success,path2_predicted_degraded,2026-04-30T08:16:38.539219
49,lstm_predictor,path2_high_rtt_low_loss,1,19.2,success,path2_predicted_degraded,2026-04-30T08:16:38.884681
50,lstm_predictor,path2_high_rtt_low_loss,1,21.08,success,path2_predicted_degraded,2026-04-30T08:16:39.310447
51,lstm_predictor,path2_high_rtt_low_loss,1,15.98,success,path2_predicted_degraded,2026-04-30T08:16:39.705762
52,lstm_predictor,path2_high_rtt_low_loss,1,21.93,success,path2_predicted_degraded,2026-04-30T08:16:40.095522
53,lstm_predictor,path2_high_rtt_low_loss,1,17.62,success,path2_predicted_degraded,2026-04-30T08:16:40.467446
54,lstm_predictor,path2_high_rtt_low_loss,1,15.71,success,path2_predicted_degraded,2026-04-30T08:16:40.849920
55,lstm_predictor,path2_high_rtt_low_loss,1,22.69,success,path2_predicted_degraded,2026-04-30T08:16:41.264391
56,lstm_predictor,path2_high_rtt_low_loss,1,20.23,success,path2_predicted_degraded,2026-04-30T08:16:41.621274
57,lstm_predictor,path2_high_rtt_low_loss,1,22.48,success,path2_predicted_degraded,2026-04-30T08:16:42.023908
58,lstm_predictor,path2_high_rtt_low_loss,1,23.27,success,path2_predicted_degraded,2026-04-30T08:16:42.419845
59,lstm_predictor,path2_high_rtt_low_loss,1,18.19,success,path2_predicted_degraded,2026-04-30T08:16:42.809349
60,lstm_predictor,path2_high_rtt_low_loss,1,18.5,success,path2_predicted_degraded,2026-04-30T08:16:43.217794
61,lstm_predictor,path2_high_rtt_low_loss,1,25.0,success,path2_predicted_degraded,2026-04-30T08:16:43.603499
62,lstm_predictor,path2_high_rtt_low_loss,1,23.21,success,path2_predicted_degraded,2026-04-30T08:16:44.029624
63,lstm_predictor,path2_high_rtt_low_loss,1,17.83,success,path2_predicted_degraded,2026-04-30T08:16:44.445277
64,lstm_predictor,path2_high_rtt_low_loss,1,18.84,success,path2_predicted_degraded,2026-04-30T08:16:44.831754
65,lstm_predictor,path2_high_rtt_low_loss,1,17.07,success,path2_predicted_degraded,2026-04-30T08:16:45.249119
66,lstm_predictor,path2_high_rtt_low_loss,1,24.21,success,path2_predicted_degraded,2026-04-30T08:16:45.620936
67,lstm_predictor,path2_high_rtt_low_loss,1,15.43,success,path2_predicted_degraded,2026-04-30T08:16:45.982653
68,lstm_predictor,path2_high_rtt_low_loss,1,23.77,success,path2_predicted_degraded,2026-04-30T08:16:46.412979
69,lstm_predictor,path2_high_rtt_low_loss,1,15.38,success,path2_predicted_degraded,2026-04-30T08:16:46.826413
70,lstm_predictor,path2_high_rtt_low_loss,1,24.73,success,path2_predicted_degraded,2026-04-30T08:16:47.245615
71,lstm_predictor,path2_high_rtt_low_loss,1,23.82,success,path2_predicted_degraded,2026-04-30T08:16:47.666930
72,lstm_predictor,path2_high_rtt_low_loss,1,19.41,success,path2_predicted_degraded,2026-04-30T08:16:48.040013
73,lstm_predictor,path2_high_rtt_low_loss,1,18.22,success,path2_predicted_degraded,2026-04-30T08:16:48.405733
74,lstm_predictor,path2_high_rtt_low_loss,1,19.66,success,path2_predicted_degraded,2026-04-30T08:16:48.798181
75,lstm_predictor,path2_high_rtt_low_loss,1,15.17,success,path2_predicted_degraded,2026-04-30T08:16:49.156174
76,lstm_predictor,path2_high_rtt_low_loss,1,22.65,success,path2_predicted_degraded,2026-04-30T08:16:49.563420
77,lstm_predictor,path2_high_rtt_low_loss,1,21.82,success,path2_predicted_degraded,2026-04-30T08:16:49.988988
78,lstm_predictor,path2_high_rtt_low_loss,1,22.71,success,path2_predicted_degraded,2026-04-30T08:16:50.338105
79,lstm_predictor,path2_high_rtt_low_loss,1,16.56,success,path2_predicted_degraded,2026-04-30T08:16:50.532486
80,lstm_predictor,path2_high_rtt_low_loss,1,22.08,success,path2_predicted_degraded,2026-04-30T08:16:50.900777
81,lstm_predictor,path2_high_rtt_low_loss,1,16.94,success,path2_predicted_degraded,2026-04-30T08:16:51.283020
82,lstm_predictor,path2_high_rtt_low_loss,1,16.17,success,path2_predicted_degraded,2026-04-30T08:16:51.692738
83,lstm_predictor,path2_high_rtt_low_loss,1,15.4,success,path2_predicted_degraded,2026-04-30T08:16:52.076177
84,lstm_predictor,path2_high_rtt_low_loss,1,22.31,success,path2_predicted_degraded,2026-04-30T08:16:52.477462
85,lstm_predictor,path2_high_rtt_low_loss,1,24.33,success,path2_predicted_degraded,2026-04-30T08:16:52.878168
86,lstm_predictor,path2_high_rtt_low_loss,1,17.95,success,path2_predicted_degraded,2026-04-30T08:16:53.275086
87,lstm_predictor,path2_high_rtt_low_loss,1,16.2,success,path2_predicted_degraded,2026-04-30T08:16:53.630588
88,lstm_predictor,path2_high_rtt_low_loss,1,23.62,success,path2_predicted_degraded,2026-04-30T08:16:53.997486
89,lstm_predictor,path2_high_rtt_low_loss,1,0,dropped,path2_predicted_degraded,2026-04-30T08:16:54.371471
90,lstm_predictor,path2_high_rtt_low_loss,1,20.34,success,path2_predicted_degraded,2026-04-30T08:16:54.748578
91,lstm_predictor,path2_high_rtt_low_loss,1,16.86,success,path2_predicted_degraded,2026-04-30T08:16:55.094443
92,lstm_predictor,path2_high_rtt_low_loss,1,15.15,success,path2_predicted_degraded,2026-04-30T08:16:55.470418
93,lstm_predictor,path2_high_rtt_low_loss,1,23.21,success,path2_predicted_degraded,2026-04-30T08:16:55.828990
94,lstm_predictor,path2_high_rtt_low_loss,1,16.0,success,path2_predicted_degraded,2026-04-30T08:16:56.252784
95,lstm_predictor,path2_high_rtt_low_loss,1,19.13,success,path2_predicted_degraded,2026-04-30T08:16:56.682811
96,lstm_predictor,path2_high_rtt_low_loss,1,15.84,success,path2_predicted_degraded,2026-04-30T08:16:57.023445
97,lstm_predictor,path2_high_rtt_low_loss,1,21.36,success,path2_predicted_degraded,2026-04-30T08:16:57.412818
98,lstm_predictor,path2_high_rtt_low_loss,1,20.96,success,path2_predicted_degraded,2026-04-30T08:16:57.797378
99,lstm_predictor,path2_high_rtt_low_loss,1,15.78,success,path2_predicted_degraded,2026-04-30T08:16:58.190500
100,lstm_predictor,path2_high_rtt_low_loss,1,24.8,success,path2_predicted_degraded,2026-04-30T08:16:58.613645
1,round_robin,path1_high_rtt_low_loss,1,179.05,success,round_robin,2026-04-30T08:16:58.813897
2,round_robin,path1_high_rtt_low_loss,2,65.36,success,round_robin,2026-04-30T08:16:58.879423
3,round_robin,path1_high_rtt_low_loss,1,139.3,success,round_robin,2026-04-30T08:16:59.018942
4,round_robin,path1_high_rtt_low_loss,2,77.99,success,round_robin,2026-04-30T08:16:59.097111
5,round_robin,path1_high_rtt_low_loss,1,166.63,success,round_robin,2026-04-30T08:16:59.263979
6,round_robin,path1_high_rtt_low_loss,2,65.54,success,round_robin,2026-04-30T08:16:59.329685
7,round_robin,path1_high_rtt_low_loss,1,129.51,success,round_robin,2026-04-30T08:16:59.459404
8,round_robin,path1_high_rtt_low_loss,2,99.83,success,round_robin,2026-04-30T08:16:59.559478
9,round_robin,path1_high_rtt_low_loss,1,165.12,success,round_robin,2026-04-30T08:16:59.724877
10,round_robin,path1_high_rtt_low_loss,2,96.03,success,round_robin,2026-04-30T08:16:59.821131
11,round_robin,path1_high_rtt_low_loss,1,0,dropped,round_robin,2026-04-30T08:16:59.821159
12,round_robin,path1_high_rtt_low_loss,2,78.77,success,round_robin,2026-04-30T08:16:59.900039
13,round_robin,path1_high_rtt_low_loss,1,181.89,success,round_robin,2026-04-30T08:17:00.082229
14,round_robin,path1_high_rtt_low_loss,2,66.31,success,round_robin,2026-04-30T08:17:00.148692
15,round_robin,path1_high_rtt_low_loss,1,163.19,success,round_robin,2026-04-30T08:17:00.312031
16,round_robin,path1_high_rtt_low_loss,2,83.45,success,round_robin,2026-04-30T08:17:00.395662
17,round_robin,path1_high_rtt_low_loss,1,129.09,success,round_robin,2026-04-30T08:17:00.524995
18,round_robin,path1_high_rtt_low_loss,2,67.4,success,round_robin,2026-04-30T08:17:00.592574
19,round_robin,path1_high_rtt_low_loss,1,137.6,success,round_robin,2026-04-30T08:17:00.730460
20,round_robin,path1_high_rtt_low_loss,2,70.72,success,round_robin,2026-04-30T08:17:00.801329
21,round_robin,path1_high_rtt_low_loss,1,151.43,success,round_robin,2026-04-30T08:17:00.953010
22,round_robin,path1_high_rtt_low_loss,2,64.84,success,round_robin,2026-04-30T08:17:01.018045
23,round_robin,path1_high_rtt_low_loss,1,152.48,success,round_robin,2026-04-30T08:17:01.170791
24,round_robin,path1_high_rtt_low_loss,2,86.41,success,round_robin,2026-04-30T08:17:01.257380
25,round_robin,path1_high_rtt_low_loss,1,143.0,success,round_robin,2026-04-30T08:17:01.400649
26,round_robin,path1_high_rtt_low_loss,2,81.35,success,round_robin,2026-04-30T08:17:01.482146
27,round_robin,path1_high_rtt_low_loss,1,156.99,success,round_robin,2026-04-30T08:17:01.639401
28,round_robin,path1_high_rtt_low_loss,2,92.97,success,round_robin,2026-04-30T08:17:01.732476
29,round_robin,path1_high_rtt_low_loss,1,164.0,success,round_robin,2026-04-30T08:17:01.896729
30,round_robin,path1_high_rtt_low_loss,2,66.67,success,round_robin,2026-04-30T08:17:01.963587
31,round_robin,path1_high_rtt_low_loss,1,156.13,success,round_robin,2026-04-30T08:17:02.120000
32,round_robin,path1_high_rtt_low_loss,2,94.46,success,round_robin,2026-04-30T08:17:02.214678
33,round_robin,path1_high_rtt_low_loss,1,146.25,success,round_robin,2026-04-30T08:17:02.361175
34,round_robin,path1_high_rtt_low_loss,2,60.36,success,round_robin,2026-04-30T08:17:02.421722
35,round_robin,path1_high_rtt_low_loss,1,165.87,success,round_robin,2026-04-30T08:17:02.587855
36,round_robin,path1_high_rtt_low_loss,2,82.65,success,round_robin,2026-04-30T08:17:02.670712
37,round_robin,path1_high_rtt_low_loss,1,160.56,success,round_robin,2026-04-30T08:17:02.831524
38,round_robin,path1_high_rtt_low_loss,2,73.39,success,round_robin,2026-04-30T08:17:02.905035
39,round_robin,path1_high_rtt_low_loss,1,178.89,success,round_robin,2026-04-30T08:17:03.084084
40,round_robin,path1_high_rtt_low_loss,2,73.36,success,round_robin,2026-04-30T08:17:03.157546
41,round_robin,path1_high_rtt_low_loss,1,190.43,success,round_robin,2026-04-30T08:17:03.348271
42,round_robin,path1_high_rtt_low_loss,2,80.64,success,round_robin,2026-04-30T08:17:03.429307
43,round_robin,path1_high_rtt_low_loss,1,143.5,success,round_robin,2026-04-30T08:17:03.573064
44,round_robin,path1_high_rtt_low_loss,2,98.29,success,round_robin,2026-04-30T08:17:03.671572
45,round_robin,path1_high_rtt_low_loss,1,179.39,success,round_robin,2026-04-30T08:17:03.851165
46,round_robin,path1_high_rtt_low_loss,2,71.83,success,round_robin,2026-04-30T08:17:03.923121
47,round_robin,path1_high_rtt_low_loss,1,179.65,success,round_robin,2026-04-30T08:17:04.103017
48,round_robin,path1_high_rtt_low_loss,2,72.54,success,round_robin,2026-04-30T08:17:04.175756
49,round_robin,path1_high_rtt_low_loss,1,126.28,success,round_robin,2026-04-30T08:17:04.302225
50,round_robin,path1_high_rtt_low_loss,2,79.11,success,round_robin,2026-04-30T08:17:04.381506
51,round_robin,path1_high_rtt_low_loss,1,167.8,success,round_robin,2026-04-30T08:17:04.549497
52,round_robin,path1_high_rtt_low_loss,2,85.17,success,round_robin,2026-04-30T08:17:04.634868
53,round_robin,path1_high_rtt_low_loss,1,167.24,success,round_robin,2026-04-30T08:17:04.802356
54,round_robin,path1_high_rtt_low_loss,2,85.9,success,round_robin,2026-04-30T08:17:04.888459
55,round_robin,path1_high_rtt_low_loss,1,136.68,success,round_robin,2026-04-30T08:17:05.025396
56,round_robin,path1_high_rtt_low_loss,2,97.46,success,round_robin,2026-04-30T08:17:05.123157
57,round_robin,path1_high_rtt_low_loss,1,190.28,success,round_robin,2026-04-30T08:17:05.313621
58,round_robin,path1_high_rtt_low_loss,2,97.78,success,round_robin,2026-04-30T08:17:05.411505
59,round_robin,path1_high_rtt_low_loss,1,157.92,success,round_robin,2026-04-30T08:17:05.569677
60,round_robin,path1_high_rtt_low_loss,2,94.4,success,round_robin,2026-04-30T08:17:05.664304
61,round_robin,path1_high_rtt_low_loss,1,194.02,success,round_robin,2026-04-30T08:17:05.858659
62,round_robin,path1_high_rtt_low_loss,2,76.45,success,round_robin,2026-04-30T08:17:05.935298
63,round_robin,path1_high_rtt_low_loss,1,166.65,success,round_robin,2026-04-30T08:17:06.102226
64,round_robin,path1_high_rtt_low_loss,2,0,dropped,round_robin,2026-04-30T08:17:06.102256
65,round_robin,path1_high_rtt_low_loss,1,162.77,success,round_robin,2026-04-30T08:17:06.265253
66,round_robin,path1_high_rtt_low_loss,2,95.17,success,round_robin,2026-04-30T08:17:06.360625
67,round_robin,path1_high_rtt_low_loss,1,164.48,success,round_robin,2026-04-30T08:17:06.525403
68,round_robin,path1_high_rtt_low_loss,2,0,dropped,round_robin,2026-04-30T08:17:06.525493
69,round_robin,path1_high_rtt_low_loss,1,138.07,success,round_robin,2026-04-30T08:17:06.663674
70,round_robin,path1_high_rtt_low_loss,2,64.13,success,round_robin,2026-04-30T08:17:06.727993
71,round_robin,path1_high_rtt_low_loss,1,175.48,success,round_robin,2026-04-30T08:17:06.903727
72,round_robin,path1_high_rtt_low_loss,2,94.94,success,round_robin,2026-04-30T08:17:06.998886
73,round_robin,path1_high_rtt_low_loss,1,175.44,success,round_robin,2026-04-30T08:17:07.174627
74,round_robin,path1_high_rtt_low_loss,2,71.72,success,round_robin,2026-04-30T08:17:07.246595
75,round_robin,path1_high_rtt_low_loss,1,174.13,success,round_robin,2026-04-30T08:17:07.420873
76,round_robin,path1_high_rtt_low_loss,2,91.66,success,round_robin,2026-04-30T08:17:10.463510
77,round_robin,path1_high_rtt_low_loss,1,180.17,success,round_robin,2026-04-30T08:17:10.643958
78,round_robin,path1_high_rtt_low_loss,2,68.06,success,round_robin,2026-04-30T08:17:10.712180
79,round_robin,path1_high_rtt_low_loss,1,186.8,success,round_robin,2026-04-30T08:17:10.899276
80,round_robin,path1_high_rtt_low_loss,2,83.23,success,round_robin,2026-04-30T08:17:10.982715
81,round_robin,path1_high_rtt_low_loss,1,168.41,success,round_robin,2026-04-30T08:17:11.151420
82,round_robin,path1_high_rtt_low_loss,2,99.34,success,round_robin,2026-04-30T08:17:11.250977
83,round_robin,path1_high_rtt_low_loss,1,178.84,success,round_robin,2026-04-30T08:17:11.430104
84,round_robin,path1_high_rtt_low_loss,2,97.41,success,round_robin,2026-04-30T08:17:11.527707
85,round_robin,path1_high_rtt_low_loss,1,147.36,success,round_robin,2026-04-30T08:17:11.675194
86,round_robin,path1_high_rtt_low_loss,2,65.41,success,round_robin,2026-04-30T08:17:11.740772
87,round_robin,path1_high_rtt_low_loss,1,183.53,success,round_robin,2026-04-30T08:17:11.924597
88,round_robin,path1_high_rtt_low_loss,2,63.58,success,round_robin,2026-04-30T08:17:11.988363
89,round_robin,path1_high_rtt_low_loss,1,162.89,success,round_robin,2026-04-30T08:17:12.151535
90,round_robin,path1_high_rtt_low_loss,2,81.65,success,round_robin,2026-04-30T08:17:12.233370
91,round_robin,path1_high_rtt_low_loss,1,160.88,success,round_robin,2026-04-30T08:17:12.394557
92,round_robin,path1_high_rtt_low_loss,2,89.19,success,round_robin,2026-04-30T08:17:12.483943
93,round_robin,path1_high_rtt_low_loss,1,192.62,success,round_robin,2026-04-30T08:17:12.676696
94,round_robin,path1_high_rtt_low_loss,2,69.03,success,round_robin,2026-04-30T08:17:12.745894
95,round_robin,path1_high_rtt_low_loss,1,171.76,success,round_robin,2026-04-30T08:17:12.917904
96,round_robin,path1_high_rtt_low_loss,2,86.33,success,round_robin,2026-04-30T08:17:13.004439
97,round_robin,path1_high_rtt_low_loss,1,155.69,success,round_robin,2026-04-30T08:17:13.160341
98,round_robin,path1_high_rtt_low_loss,2,99.37,success,round_robin,2026-04-30T08:17:13.259902
99,round_robin,path1_high_rtt_low_loss,1,146.49,success,round_robin,2026-04-30T08:17:13.406650
100,round_robin,path1_high_rtt_low_loss,2,93.33,success,round_robin,2026-04-30T08:17:13.500190
1,lstm_predictor,path1_high_rtt_low_loss,2,0,dropped,both_degraded_choose_better,2026-04-30T08:17:20.269084
2,lstm_predictor,path1_high_rtt_low_loss,2,84.67,success,both_degraded_choose_better,2026-04-30T08:17:20.721153
3,lstm_predictor,path1_high_rtt_low_loss,2,70.29,success,both_degraded_choose_better,2026-04-30T08:17:21.153674
4,lstm_predictor,path1_high_rtt_low_loss,2,64.68,success,both_degraded_choose_better,2026-04-30T08:17:21.592850
5,lstm_predictor,path1_high_rtt_low_loss,2,61.73,success,path1_predicted_degraded,2026-04-30T08:17:22.009217
6,lstm_predictor,path1_high_rtt_low_loss,2,88.72,success,path1_predicted_degraded,2026-04-30T08:17:22.435259
7,lstm_predictor,path1_high_rtt_low_loss,2,99.11,success,both_degraded_choose_better,2026-04-30T08:17:22.862995
8,lstm_predictor,path1_high_rtt_low_loss,2,80.85,success,both_degraded_choose_better,2026-04-30T08:17:23.297117
9,lstm_predictor,path1_high_rtt_low_loss,2,93.32,success,both_degraded_choose_better,2026-04-30T08:17:23.741020
10,lstm_predictor,path1_high_rtt_low_loss,2,67.18,success,both_degraded_choose_better,2026-04-30T08:17:24.155918
11,lstm_predictor,path1_high_rtt_low_loss,2,68.15,success,path1_predicted_degraded,2026-04-30T08:17:24.582727
12,lstm_predictor,path1_high_rtt_low_loss,2,90.99,success,path1_predicted_degraded,2026-04-30T08:17:25.050161
13,lstm_predictor,path1_high_rtt_low_loss,2,74.02,success,path1_predicted_degraded,2026-04-30T08:17:25.485289
14,lstm_predictor,path1_high_rtt_low_loss,2,99.09,success,both_degraded_choose_better,2026-04-30T08:17:25.937541
15,lstm_predictor,path1_high_rtt_low_loss,2,70.41,success,both_degraded_choose_better,2026-04-30T08:17:26.379440
16,lstm_predictor,path1_high_rtt_low_loss,2,78.24,success,path1_predicted_degraded,2026-04-30T08:17:26.787836
17,lstm_predictor,path1_high_rtt_low_loss,2,79.61,success,both_degraded_choose_better,2026-04-30T08:17:27.224715
18,lstm_predictor,path1_high_rtt_low_loss,2,66.82,success,path1_predicted_degraded,2026-04-30T08:17:27.611303
19,lstm_predictor,path1_high_rtt_low_loss,2,72.22,success,path1_predicted_degraded,2026-04-30T08:17:28.042257
20,lstm_predictor,path1_high_rtt_low_loss,2,86.88,success,path1_predicted_degraded,2026-04-30T08:17:28.457967
21,lstm_predictor,path1_high_rtt_low_loss,2,93.14,success,path1_predicted_degraded,2026-04-30T08:17:28.883195
22,lstm_predictor,path1_high_rtt_low_loss,2,89.69,success,both_degraded_choose_better,2026-04-30T08:17:29.296772
23,lstm_predictor,path1_high_rtt_low_loss,2,80.73,success,both_degraded_choose_better,2026-04-30T08:17:29.717278
24,lstm_predictor,path1_high_rtt_low_loss,2,66.08,success,both_degraded_choose_better,2026-04-30T08:17:30.163414
25,lstm_predictor,path1_high_rtt_low_loss,2,66.54,success,path1_predicted_degraded,2026-04-30T08:17:30.574135
26,lstm_predictor,path1_high_rtt_low_loss,2,77.22,success,path1_predicted_degraded,2026-04-30T08:17:30.968556
27,lstm_predictor,path1_high_rtt_low_loss,2,75.31,success,path1_predicted_degraded,2026-04-30T08:17:31.362165
28,lstm_predictor,path1_high_rtt_low_loss,2,81.44,success,path1_predicted_degraded,2026-04-30T08:17:31.783283
29,lstm_predictor,path1_high_rtt_low_loss,2,84.58,success,path1_predicted_degraded,2026-04-30T08:17:32.229785
30,lstm_predictor,path1_high_rtt_low_loss,2,93.77,success,path1_predicted_degraded,2026-04-30T08:17:32.696360
31,lstm_predictor,path1_high_rtt_low_loss,2,63.65,success,path1_predicted_degraded,2026-04-30T08:17:33.123885
32,lstm_predictor,path1_high_rtt_low_loss,2,71.9,success,path1_predicted_degraded,2026-04-30T08:17:33.556227
33,lstm_predictor,path1_high_rtt_low_loss,2,92.48,success,path1_predicted_degraded,2026-04-30T08:17:34.025123
34,lstm_predictor,path1_high_rtt_low_loss,2,87.63,success,path1_predicted_degraded,2026-04-30T08:17:34.451345
35,lstm_predictor,path1_high_rtt_low_loss,2,97.16,success,both_degraded_choose_better,2026-04-30T08:17:34.914810
36,lstm_predictor,path1_high_rtt_low_loss,2,90.9,success,both_degraded_choose_better,2026-04-30T08:17:35.360624
37,lstm_predictor,path1_high_rtt_low_loss,2,93.41,success,both_degraded_choose_better,2026-04-30T08:17:35.775072
38,lstm_predictor,path1_high_rtt_low_loss,2,79.97,success,both_degraded_choose_better,2026-04-30T08:17:36.217923
39,lstm_predictor,path1_high_rtt_low_loss,2,65.25,success,both_degraded_choose_better,2026-04-30T08:17:36.614437
40,lstm_predictor,path1_high_rtt_low_loss,2,83.95,success,both_degraded_choose_better,2026-04-30T08:17:37.026438
41,lstm_predictor,path1_high_rtt_low_loss,2,70.23,success,both_degraded_choose_better,2026-04-30T08:17:37.456844
42,lstm_predictor,path1_high_rtt_low_loss,2,99.38,success,both_degraded_choose_better,2026-04-30T08:17:37.942842
43,lstm_predictor,path1_high_rtt_low_loss,2,64.04,success,both_degraded_choose_better,2026-04-30T08:17:38.391686
44,lstm_predictor,path1_high_rtt_low_loss,2,71.67,success,both_degraded_choose_better,2026-04-30T08:17:38.784099
45,lstm_predictor,path1_high_rtt_low_loss,2,96.25,success,both_degraded_choose_better,2026-04-30T08:17:39.216600
46,lstm_predictor,path1_high_rtt_low_loss,2,89.76,success,both_degraded_choose_better,2026-04-30T08:17:39.632404
47,lstm_predictor,path1_high_rtt_low_loss,2,64.87,success,both_degraded_choose_better,2026-04-30T08:17:40.037452
48,lstm_predictor,path1_high_rtt_low_loss,2,89.21,success,both_degraded_choose_better,2026-04-30T08:17:40.499708
49,lstm_predictor,path1_high_rtt_low_loss,2,78.64,success,both_degraded_choose_better,2026-04-30T08:17:40.905806
50,lstm_predictor,path1_high_rtt_low_loss,2,63.25,success,both_degraded_choose_better,2026-04-30T08:17:41.341354
51,lstm_predictor,path1_high_rtt_low_loss,2,68.75,success,both_degraded_choose_better,2026-04-30T08:17:41.766150
52,lstm_predictor,path1_high_rtt_low_loss,2,88.6,success,both_degraded_choose_better,2026-04-30T08:17:42.185546
53,lstm_predictor,path1_high_rtt_low_loss,2,66.81,success,path1_predicted_degraded,2026-04-30T08:17:42.595322
54,lstm_predictor,path1_high_rtt_low_loss,2,98.1,success,path1_predicted_degraded,2026-04-30T08:17:45.980873
